hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,1,2015,December,51,18,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,1,D,D,0,No Deposit,,,0,Transient,43.0,0.0,0.0,Check-Out,2015-12-19
Resort Hotel,1,1,2016,January,5,30,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,2,D,D,0,No Deposit,,,0,Transient,53.0,0.0,0.0,Canceled,2016-01-30
Resort Hotel,0,0,2016,November,46,12,0,1,2,0,0,BB,PRT,Direct,Direct,1,1,2,A,D,0,No Deposit,,,0,Transient,70.0,0.0,0.0,Check-Out,2016-11-13
Resort Hotel,0,2,2017,March,11,18,0,1,3,0,0,BB,PRT,Direct,Direct,1,1,3,D,D,0,No Deposit,,,0,Transient,115.0,0.0,1.0,Check-Out,2017-03-19
Resort Hotel,0,1,2015,November,48,28,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0.0,0.0,Check-Out,2015-11-29
Resort Hotel,0,0,2015,November,48,27,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,43.0,0.0,0.0,Check-Out,2015-11-29
Resort Hotel,0,0,2015,December,52,22,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,1,D,D,1,No Deposit,,,0,Transient,43.0,0.0,0.0,Check-Out,2015-12-23
Resort Hotel,0,0,2016,March,10,4,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,2,D,D,0,No Deposit,,,0,Transient,55.0,0.0,0.0,Check-Out,2016-03-05
Resort Hotel,0,0,2017,February,5,3,0,2,2,0,0,BB,PRT,Direct,Direct,1,0,3,A,A,0,No Deposit,,,0,Transient,48.0,0.0,0.0,Check-Out,2017-02-05
Resort Hotel,0,0,2017,February,6,10,0,2,2,0,0,BB,PRT,Direct,Direct,1,0,4,A,A,0,No Deposit,,,0,Transient,48.0,0.0,0.0,Check-Out,2017-02-12
Resort Hotel,0,27,2015,November,48,25,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,,0,Transient,33.3,0.0,0.0,Check-Out,2015-11-29
Resort Hotel,0,4,2015,November,48,27,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,54.0,1.0,2.0,Check-Out,2015-11-29
Resort Hotel,0,2,2015,November,48,28,0,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,61.4,0.0,2.0,Check-Out,2015-11-29
Resort Hotel,0,2,2015,November,48,28,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,26.0,0.0,0.0,Check-Out,2015-11-29
Resort Hotel,0,5,2015,November,48,28,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,29.0,0.0,0.0,Check-Out,2015-11-29
Resort Hotel,0,5,2015,November,48,28,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,29.0,0.0,0.0,Check-Out,2015-11-29
Resort Hotel,0,1,2015,November,48,28,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,26.0,0.0,0.0,Check-Out,2015-11-29
Resort Hotel,0,7,2015,November,48,28,0,1,1,0,0,BB,LTU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,,0,Transient,22.5,0.0,1.0,Check-Out,2015-11-29
Resort Hotel,0,1,2015,November,48,28,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,43.0,0.0,0.0,Check-Out,2015-11-29
Resort Hotel,0,4,2015,November,48,27,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0.0,2.0,Check-Out,2015-11-29
Resort Hotel,0,1,2015,November,48,28,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,347.0,0,Transient,46.2,1.0,1.0,Check-Out,2015-11-29
Resort Hotel,0,8,2015,November,48,26,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,54.4,1.0,1.0,Check-Out,2015-11-30
Resort Hotel,0,25,2015,November,48,27,1,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,,0,Transient,26.1,0.0,0.0,Check-Out,2015-11-30
Resort Hotel,0,3,2015,November,47,16,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,2.0,,0,Transient,65.0,0.0,1.0,Check-Out,2015-11-30
Resort Hotel,0,35,2015,November,47,16,4,10,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,156.0,,0,Transient,39.91,0.0,2.0,Check-Out,2015-11-30
Resort Hotel,0,12,2015,November,48,28,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,61.2,0.0,1.0,Check-Out,2015-11-30
Resort Hotel,1,27,2015,December,52,25,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240.0,,0,Transient,52.0,0.0,2.0,Canceled,2015-11-30
Resort Hotel,0,62,2015,November,48,23,2,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,40.5,0.0,0.0,Check-Out,2015-11-30
Resort Hotel,0,4,2015,November,48,27,1,2,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,,0,Transient,38.0,0.0,0.0,Check-Out,2015-11-30
Resort Hotel,1,8,2015,December,49,5,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,38.0,,0,Transient-Party,68.0,0.0,0.0,Canceled,2015-11-30
Resort Hotel,1,8,2015,December,49,5,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,38.0,,0,Transient-Party,68.0,0.0,0.0,Canceled,2015-12-01
Resort Hotel,0,4,2015,November,48,27,1,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient-Party,98.0,1.0,0.0,Check-Out,2015-11-30
Resort Hotel,0,4,2015,November,48,27,1,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient-Party,98.0,0.0,0.0,Check-Out,2015-11-30
Resort Hotel,0,0,2015,November,48,28,1,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,E,0,No Deposit,,,0,Transient,66.0,1.0,0.0,Check-Out,2015-11-30
Resort Hotel,0,1,2015,November,48,28,1,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,98.0,0.0,0.0,Check-Out,2015-11-30
Resort Hotel,1,220,2016,July,28,4,1,2,2,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,250.0,,0,Transient,88.5,0.0,0.0,Canceled,2015-11-30
Resort Hotel,0,0,2015,November,48,28,1,1,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,6.0,,0,Transient,39.15,0.0,1.0,Check-Out,2015-11-30
Resort Hotel,1,268,2016,August,34,18,0,3,2,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,250.0,,0,Transient,131.0,0.0,1.0,Canceled,2015-11-30
Resort Hotel,1,8,2015,December,49,3,0,1,1,0,0,BB,PRT,Direct,Direct,0,1,0,E,E,0,No Deposit,,,0,Transient,58.0,0.0,0.0,Canceled,2015-11-30
Resort Hotel,0,0,2015,November,49,30,0,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,0,A,D,0,No Deposit,6.0,,0,Transient,0.0,0.0,0.0,Check-Out,2015-11-30
Resort Hotel,0,4,2015,November,48,27,1,2,1,0,0,SC,ESP,Groups,Corporate,0,0,0,A,I,2,No Deposit,,343.0,0,Transient-Party,0.0,0.0,0.0,Check-Out,2015-11-30
Resort Hotel,0,0,2015,November,49,30,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,26.0,0.0,0.0,Check-Out,2015-12-01
Resort Hotel,0,0,2015,November,49,30,1,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,38.0,0.0,0.0,Check-Out,2015-12-01
Resort Hotel,0,0,2015,December,49,1,0,2,1,0,0,BB,GBR,Direct,Direct,1,0,0,A,A,1,No Deposit,,,0,Transient,38.0,0.0,0.0,Check-Out,2015-12-03
Resort Hotel,0,11,2015,November,48,27,2,2,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6.0,,0,Transient,55.4,1.0,0.0,Check-Out,2015-12-01
Resort Hotel,1,6,2015,December,50,6,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240.0,,0,Transient,54.4,0.0,0.0,Canceled,2015-12-01
Resort Hotel,0,0,2015,November,48,26,2,3,2,0,0,BB,NLD,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,43.0,0.0,0.0,Check-Out,2015-12-01
Resort Hotel,0,14,2015,November,48,28,2,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,43.2,0.0,0.0,Check-Out,2015-12-01
Resort Hotel,0,0,2015,November,49,30,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,48.0,0.0,0.0,Check-Out,2015-12-01
Resort Hotel,0,25,2015,November,48,24,2,5,3,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,,0,Transient-Party,82.86,0.0,2.0,Check-Out,2015-12-01
Resort Hotel,0,0,2015,November,49,30,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,48.0,0.0,2.0,Check-Out,2015-12-01
Resort Hotel,0,25,2015,November,48,24,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,,0,Transient-Party,55.32,0.0,1.0,Check-Out,2015-12-01
Resort Hotel,0,75,2015,November,48,24,2,5,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,115.0,,0,Transient,23.93,0.0,0.0,Check-Out,2015-12-01
Resort Hotel,0,0,2015,November,49,29,2,0,1,0,0,BB,RUS,Direct,Direct,0,0,0,A,A,2,No Deposit,,,0,Transient,36.0,0.0,0.0,Check-Out,2015-12-01
Resort Hotel,0,0,2015,December,49,1,0,1,1,0,0,BB,RUS,Direct,Direct,1,0,0,A,A,1,No Deposit,,,0,Transient,38.0,0.0,2.0,Check-Out,2015-12-02
Resort Hotel,1,184,2016,May,22,23,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,E,E,0,No Deposit,240.0,,0,Transient,114.25,0.0,0.0,Canceled,2015-12-01
Resort Hotel,1,168,2016,May,21,17,2,5,2,0,0,HB,PRT,Online TA,TA/TO,1,1,0,E,E,0,No Deposit,240.0,,0,Transient,118.0,0.0,0.0,Canceled,2015-12-01
Resort Hotel,0,0,2015,November,49,30,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,331.0,0,Transient,48.0,0.0,0.0,Check-Out,2015-12-02
Resort Hotel,0,1,2016,January,3,13,0,2,1,0,0,BB,PRT,Online TA,TA/TO,1,0,1,D,D,1,No Deposit,,331.0,0,Transient,38.0,0.0,0.0,Check-Out,2016-01-15
Resort Hotel,0,1,2016,April,17,20,0,1,1,0,0,BB,PRT,Online TA,TA/TO,1,0,2,D,E,2,No Deposit,,331.0,0,Transient,53.0,0.0,0.0,Check-Out,2016-04-21
Resort Hotel,0,6,2015,December,49,1,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,12.0,0,Transient,35.0,1.0,0.0,Check-Out,2015-12-02
Resort Hotel,0,69,2015,November,49,29,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,36.45,0.0,3.0,Check-Out,2015-12-02
Resort Hotel,0,5,2015,December,49,1,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient-Party,39.0,0.0,2.0,Check-Out,2015-12-02
Resort Hotel,0,7,2015,December,49,1,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,38.0,0.0,0.0,Check-Out,2015-12-02
Resort Hotel,0,15,2015,November,49,29,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,48.4,0.0,1.0,Check-Out,2015-12-02
Resort Hotel,0,0,2015,December,49,1,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,,0,Transient,38.0,0.0,1.0,Check-Out,2015-12-02
Resort Hotel,0,0,2015,December,49,1,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient,38.0,1.0,1.0,Check-Out,2015-12-02
Resort Hotel,0,0,2015,November,49,30,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,195.0,0,Transient,35.0,0.0,0.0,Check-Out,2015-12-02
Resort Hotel,0,34,2015,November,49,30,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,54.0,1.0,1.0,Check-Out,2015-12-02
Resort Hotel,0,0,2015,December,49,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,,,0,Transient,64.0,1.0,0.0,Check-Out,2015-12-02
Resort Hotel,0,5,2015,December,49,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,240.0,,0,Transient-Party,48.0,0.0,2.0,Check-Out,2015-12-02
Resort Hotel,0,0,2015,December,49,1,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,38.0,0.0,0.0,Check-Out,2015-12-02
Resort Hotel,0,2,2015,November,49,29,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,52.4,1.0,1.0,Check-Out,2015-12-02
Resort Hotel,0,1,2015,December,49,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,58.0,1.0,0.0,Check-Out,2015-12-02
Resort Hotel,0,6,2015,December,49,1,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,12.0,0,Transient,35.0,0.0,0.0,Check-Out,2015-12-02
Resort Hotel,1,159,2016,May,20,8,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,F,F,0,No Deposit,242.0,,0,Transient,88.2,0.0,0.0,Canceled,2015-12-02
Resort Hotel,1,11,2015,December,49,5,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,,,0,Transient-Party,68.0,0.0,0.0,Canceled,2015-12-02
Resort Hotel,1,159,2016,May,19,5,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,240.0,,0,Transient,52.2,0.0,2.0,Canceled,2015-12-02
Resort Hotel,0,1,2015,December,49,2,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,48.0,0.0,0.0,Check-Out,2015-12-03
Resort Hotel,0,0,2015,December,49,2,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,48.0,0.0,1.0,Check-Out,2015-12-03
Resort Hotel,0,1,2015,November,48,26,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,46.4,0.0,0.0,Check-Out,2015-12-03
Resort Hotel,0,8,2015,December,49,2,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,314.0,,0,Transient,26.0,0.0,0.0,Check-Out,2015-12-03
Resort Hotel,0,5,2017,May,21,22,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,1,A,C,0,No Deposit,96.0,,0,Group,60.0,0.0,0.0,Check-Out,2017-05-23
Resort Hotel,0,8,2015,December,49,2,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,314.0,,0,Transient,26.0,1.0,0.0,Check-Out,2015-12-03
Resort Hotel,0,1,2015,December,49,1,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,113.0,0,Transient,35.0,0.0,0.0,Check-Out,2015-12-03
Resort Hotel,1,25,2015,December,52,26,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,E,E,1,No Deposit,339.0,,0,Group,45.0,0.0,1.0,Canceled,2015-12-03
Resort Hotel,1,25,2015,December,52,26,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,E,E,1,No Deposit,339.0,,0,Transient,45.0,0.0,1.0,Canceled,2015-12-03
Resort Hotel,0,2,2015,December,49,2,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,135.0,0,Transient,35.0,1.0,0.0,Check-Out,2015-12-03
Resort Hotel,0,0,2016,April,17,18,1,0,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,,135.0,0,Transient,42.0,1.0,0.0,Check-Out,2016-04-19
Resort Hotel,0,24,2016,May,19,2,1,5,2,2,0,BB,FRA,Online TA,TA/TO,1,0,2,G,G,1,No Deposit,240.0,,0,Transient,147.0,1.0,1.0,Check-Out,2016-05-08
Resort Hotel,0,7,2015,December,49,2,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6.0,,0,Transient-Party,8.0,0.0,1.0,Check-Out,2015-12-03
Resort Hotel,0,1,2015,December,49,1,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,146.0,,0,Transient-Party,25.0,0.0,0.0,Check-Out,2015-12-03
Resort Hotel,0,0,2015,December,49,2,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,G,0,No Deposit,,,0,Transient,38.0,0.0,0.0,Check-Out,2015-12-03
Resort Hotel,0,0,2016,January,2,7,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,1,A,F,0,No Deposit,110.0,,0,Transient,38.0,0.0,0.0,Check-Out,2016-01-08
Resort Hotel,0,0,2016,January,3,13,0,2,2,0,0,BB,PRT,Direct,Direct,1,0,2,A,F,1,No Deposit,,110.0,0,Transient,38.0,0.0,0.0,Check-Out,2016-01-15
Resort Hotel,0,1,2015,December,49,2,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,98.0,1.0,1.0,Check-Out,2015-12-03
Resort Hotel,0,2,2015,December,49,2,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,,0,Transient,38.0,0.0,0.0,Check-Out,2015-12-03
Resort Hotel,0,0,2015,December,49,2,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,38.0,1.0,0.0,Check-Out,2015-12-03
Resort Hotel,0,9,2015,November,49,30,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,46.4,0.0,1.0,Check-Out,2015-12-03
Resort Hotel,0,0,2015,December,49,1,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,48.0,0.0,1.0,Check-Out,2015-12-03
Resort Hotel,0,0,2015,December,49,2,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,43.0,0.0,1.0,Check-Out,2015-12-03
Resort Hotel,0,0,2015,November,49,30,1,2,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,88.0,0.0,0.0,Check-Out,2015-12-03
Resort Hotel,0,0,2015,December,49,1,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0.0,0.0,Check-Out,2015-12-03
Resort Hotel,0,2,2016,February,8,19,0,2,2,0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,D,0,No Deposit,240.0,,0,Transient,8.0,0.0,1.0,Check-Out,2016-02-21
Resort Hotel,0,1,2016,March,12,15,0,3,2,0,0,BB,PRT,Online TA,TA/TO,1,0,2,A,D,0,No Deposit,240.0,,0,Transient,48.0,0.0,1.0,Check-Out,2016-03-18
Resort Hotel,0,1,2017,January,1,2,1,2,2,0,0,BB,PRT,Online TA,TA/TO,1,0,3,A,A,0,No Deposit,240.0,,0,Transient,48.0,0.0,1.0,Check-Out,2017-01-05
Resort Hotel,0,4,2016,January,2,8,0,2,2,0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0.0,1.0,Check-Out,2016-01-10
Resort Hotel,0,6,2015,December,49,1,0,2,1,0,0,BB,ESP,Groups,Corporate,0,0,0,A,E,0,No Deposit,,343.0,0,Transient-Party,42.0,1.0,0.0,Check-Out,2015-12-03
Resort Hotel,0,0,2015,December,49,2,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,38.0,0.0,0.0,Check-Out,2015-12-03
Resort Hotel,0,0,2016,January,4,20,0,1,1,0,0,BB,PRT,Direct,Direct,1,0,1,A,D,0,No Deposit,,,0,Transient,35.1,0.0,0.0,Check-Out,2016-01-21
Resort Hotel,0,65,2015,November,47,19,4,10,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,171.0,,0,Transient,31.05,0.0,0.0,Check-Out,2015-12-03
Resort Hotel,1,5,2015,December,50,6,2,0,2,0,0,HB,PRT,Online TA,TA/TO,0,1,0,E,E,1,No Deposit,240.0,,0,Transient,110.0,0.0,0.0,Canceled,2015-12-03
Resort Hotel,0,9,2015,December,49,3,0,1,1,0,0,BB,ESP,Groups,Corporate,0,0,0,A,D,0,No Deposit,,343.0,0,Transient-Party,36.0,0.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,19,2015,December,49,2,0,2,1,0,0,BB,DEU,Groups,Corporate,0,0,0,A,A,0,No Deposit,,343.0,0,Transient-Party,36.0,0.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,17,2015,November,49,30,1,3,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,,343.0,0,Transient-Party,42.0,1.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,17,2015,November,49,30,1,3,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,,343.0,0,Transient-Party,36.0,0.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,20,2015,December,49,3,0,1,1,0,0,BB,DEU,Groups,Corporate,0,0,0,A,D,0,No Deposit,,343.0,0,Transient-Party,36.0,0.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,17,2015,November,49,30,1,3,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,D,2,No Deposit,,343.0,0,Transient-Party,42.0,1.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,11,2015,December,49,1,0,3,1,0,0,BB,DEU,Groups,Corporate,0,0,0,A,A,0,No Deposit,,343.0,0,Transient-Party,36.0,0.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,19,2015,December,49,2,0,2,1,0,0,BB,DEU,Groups,Corporate,0,0,0,A,A,0,No Deposit,,343.0,0,Transient-Party,39.0,1.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,17,2015,November,49,30,1,3,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,D,0,No Deposit,,343.0,0,Transient-Party,42.0,1.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,17,2015,November,49,30,1,3,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,D,0,No Deposit,,343.0,0,Transient-Party,36.0,0.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,7,2015,December,49,2,0,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241.0,,0,Transient,36.96,0.0,1.0,Check-Out,2015-12-04
Resort Hotel,0,1,2015,December,49,3,0,1,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,339.0,,0,Transient,25.0,0.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,0,2015,December,49,3,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,48.0,0.0,1.0,Check-Out,2015-12-04
Resort Hotel,0,5,2015,November,49,30,1,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient,25.0,0.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,0,2015,December,49,3,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,43.0,0.0,1.0,Check-Out,2015-12-04
Resort Hotel,0,0,2015,December,49,3,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,146.0,,0,Transient,25.0,0.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,1,2015,December,49,3,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,349.0,0,Transient,29.78,0.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,0,2015,December,49,3,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,38.0,0.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,0,2015,November,49,30,1,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146.0,,0,Transient-Party,25.0,0.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,2,2015,December,49,2,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,39.0,0.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,16,2015,December,49,2,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,52.4,1.0,1.0,Check-Out,2015-12-04
Resort Hotel,0,0,2015,December,49,3,0,1,1,0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,38.0,0.0,0.0,Check-Out,2015-12-04
